Код;Наименование;Склад;Валюта;Цена1;Цена2;Цена3;Цена4;Гар.
ПРОДУКЦИЯ APPLE;;;;;;;;
Устройства  APPLE;;;;;;;;
Ноутбуки APPLE MacBook;;;;;;;;
75276;Процессор AMD Athlon™ II X2 255 | Socket AM3;+;руб.;1543,34;1527,06;1491,25;1468,46;12
77890;Процессор AMD Athlon™ II X2 260 | Socket AM3;+;руб.;1569,39;1556,37;1517,3;1497,76;12
78031;Процессор AMD Athlon™ II X2 260 | Socket AM3 | BOX;+;руб.;2175,01;2155,47;2103,38;2070,82;36
81340;Процессор AMD Athlon™ II X2 265 | Socket AM3;+;руб.;1741,96;1725,68;1686,61;1660,56;12
89789;Процессор AMD Athlon™ II X2 270 | Socket AM3;+;руб.;1621,49;1608,46;1569,39;1546,6;12
89620;Процессор AMD Athlon™ II X2 270 | Socket AM3 | BOX;+;руб.;2087,1;2067,56;2018,72;1989,42;36
91910;Процессор AMD Athlon™ II X2 B22 | Socket AM3;+;руб.;1432,64;1419,62;1383,8;1364,26;12
91911;Процессор AMD Athlon™ II X2 B24 | Socket AM3;+;руб.;1501,02;1487,99;1452,18;1429,38;12
70530;Процессор AMD Athlon™ II X3 425 | Socket AM3;-;руб.;1862,43;1846,15;1803,82;1774,52;12
71414;Процессор AMD Athlon™ II X3 435 | Socket AM3;-;руб.;1966,62;1950,34;1901,5;1875,46;12
74986;Процессор AMD Athlon™ II X3 440 | Socket AM3;-;руб.;2347,58;2324,78;2269,43;2236,87;12
77285;Процессор AMD Athlon™ II X3 445 | Socket AM3;-;руб.;1934,06;1914,53;1868,94;1842,9;12
78032;Процессор AMD Athlon™ II X3 445 | Socket AM3 | BOX;+;руб.;2054,54;2035;1986,16;1956,86;36
80060;Процессор AMD Athlon™ II X3 450 | Socket AM3;+;руб.;1898,25;1881,97;1836,38;1810,34;12
80391;Процессор AMD Athlon™ II X3 450 | Socket AM3 | BOX;+;руб.;2122,91;2103,38;2051,28;2021,98;36
83522;Процессор AMD Athlon™ II X3 455 | Socket AM3;+;руб.;1934,06;1914,53;1868,94;1842,9;12
83812;Процессор AMD Athlon™ II X3 455 | Socket AM3 | BOX;+;руб.;2347,58;2324,78;2269,43;2236,87;36
88640;Процессор AMD Athlon™ II X3 460 | Socket AM3;+;руб.;2279,2;2256,41;2204,31;2171,75;12
89621;Процессор AMD Athlon™ II X3 460 | Socket AM3 |  BOX;+;руб.;2484,33;2461,54;2402,93;2367,11;36
74985;Процессор AMD Athlon™ II X4 635 | Socket  AM3;+;руб.;2347,58;2324,78;2269,43;2236,87;12
77286;Процессор AMD Athlon™ II X4 640 | Socket  AM3;+;руб.;2347,58;2324,78;2269,43;2236,87;12
78033;Процессор AMD Athlon™ II X4 640 | Socket  AM3 | BOX;-;руб.;2624,34;2598,29;2536,42;2500,61;36
80059;Процессор AMD Athlon™ II X4 645 | Socket  AM3;-;руб.;2865,28;2839,23;2770,86;2728,53;12
80392;Процессор AMD Athlon™ II X4 645 | Socket  AM3 | BOX;+;руб.;3278,79;3249,49;3171,34;3125,76;36
92167;Процессор AMD Phenom™ II X2 511 | Socket  AM3;+;руб.;2139,19;2119,66;2070,82;2038,26;12
92867;Процессор AMD Phenom™ II X2 521 | Socket  AM3;-;руб.;2279,2;2256,41;2204,31;2171,75;12
75292;Процессор AMD Phenom™ II X2 555 Black Edition | Socket  AM3 | BOX;+;руб.;3242,98;3213,67;3138,78;3089,94;36
75654;Процессор AMD Phenom™ II X2 555 | Socket  AM3;-;руб.;2881,56;2855,51;2787,14;2744,81;12
81061;Процессор AMD Phenom™ II X2 560 | Socket  AM3 | BOX;+;руб.;3347,17;3317,86;3236,46;3190,88;36
83813;Процессор AMD Phenom™ II X2 565 Black Edition | Socket  AM3 | BOX;+;руб.;3728,12;3692,3;3604,39;3552,3;36
92427;Процессор AMD Phenom™ II X2 570 | Socket  AM3;-;руб.;3692,3;3659,74;3571,83;3519,74;12
94663;Процессор AMD Phenom™ II X4  830 | Socket  AM3;-;руб.;3519,74;3487,18;3405,78;3353,68;12
87163;Процессор AMD Phenom™ II X4  840T | Socket  AM3;-;руб.;3037,85;3008,54;2936,91;2894,58;12
89653;Процессор AMD Phenom™ II X4  850 | Socket  AM3;-;руб.;3106,22;3076,92;3005,29;2959,7;12
68483;Процессор AMD Phenom™ II X4  945 | Socket  AM3;+;руб.;2494,1;2471,3;2412,7;2376,88;12
66185;Процессор AMD Phenom™ II X4  955 Black Edition | Socket  AM3 | BOX;+;руб.;3210,42;3181,11;3102,97;3057,38;36
68820;Процессор AMD Phenom™ II X4  955 | Socket  AM3;+;руб.;2676,43;2650,38;2585,26;2549,45;12
94640;Процессор AMD Phenom™ II X4  960 | Socket  AM3;-;руб.;2933,66;2907,61;2835,98;2796,9;12
69294;Процессор AMD Phenom™ II X4  965 Black Edition | Socket  AM3 | BOX;-;руб.;3226,7;3197,39;3119,25;3073,66;36
69374;Процессор AMD Phenom™ II X4  965 | Socket  AM3;+;руб.;2796,9;2770,86;2702,48;2663,41;12
81972;Процессор AMD Phenom™ II X4  970 | Socket  AM3;+;руб.;3884,41;3845,34;3754,17;3698,82;12
81317;Процессор AMD Phenom™ II X4  970 | Socket  AM3 | BOX;+;руб.;5072,85;5027,26;4906,79;4835,16;36
85795;Процессор AMD Phenom™ II X4  975 | Socket  AM3;+;руб.;4105,82;4070;3972,32;3913,71;12
85543;Процессор AMD Phenom™ II X4  975 | Socket  AM3 | BOX;+;руб.;5538,46;5486,36;5356,12;5277,98;36
89006;Процессор AMD Phenom™ II X4  980 | Socket  AM3;-;руб.;4695,15;4649,57;4538,86;4473,74;12
94661;Процессор AMD Phenom™ II X4  B93 | Socket  AM3;-;руб.;3142,04;3112,74;3037,85;2992,26;12
94660;Процессор AMD Phenom™ II X4  B95 | Socket  AM3;-;руб.;3519,74;3487,18;3405,78;3353,68;12
77287;Процессор AMD Sempron™ 145 | Socket AM3;+;руб.;852,42;844,61;824,42;812,37;12
83693;Процессор AMD Sempron™ 145 | Socket AM3 | BOX;+;руб.;1328,45;1315,42;1286,12;1266,58;36
100691;Процессор AMD Sempron™ X2 190 | Socket AM3;+;руб.;1260,07;1247,05;1217,74;1201,46;12
99483;Процессор AMD Sempron™ X2 190 | Socket AM3 | BOX;+;руб.;1569,39;1556,37;1517,3;1497,76;36
Процессоры AMD Socket  AM3+;;;;;;;;
91675;Процессор AMD FX  X4 4100 | Socket  AM3+;+;руб.;3347,17;3317,86;3236,46;3190,88;12
92488;Процессор AMD FX  X4 4100 | Socket  AM3+ | BOX;+;руб.;3796,5;3760,68;3672,77;3617,42;36
101537;Процессор AMD FX  X4 4130 | Socket  AM3+;+;руб.;3864,87;3829,06;3737,89;3682,54;12
102094;Процессор AMD FX  X4 4130 | Socket  AM3+ | BOX;+;руб.;4177,45;4138,38;4037,44;3978,83;36
97400;Процессор AMD FX  X4 4170 | Socket  AM3+;+;руб.;3848,59;3812,78;3721,61;3666,26;12
97212;Процессор AMD FX  X4 4170 | Socket  AM3+ | BOX;+;руб.;4229,54;4187,22;4089,54;4027,67;36
92358;Процессор AMD FX  X6 6100 | Socket  AM3+;+;руб.;3780,22;3744,4;3653,23;3601,14;12
92142;Процессор AMD FX  X6 6100 | Socket  AM3+ | BOX;+;руб.;4177,45;4138,38;4037,44;3978,83;36
96094;Процессор AMD FX  X6 6200 | Socket  AM3+;+;руб.;4450,95;4411,88;4304,43;4242,57;12
98768;Процессор AMD FX  X6 6200 | Socket  AM3+ | BOX;+;руб.;4555,14;4512,82;4405,37;4340,25;36
92359;Процессор AMD FX  X8 8120 | Socket  AM3+;+;руб.;5020,75;4975,17;4854,7;4786,32;12
92486;Процессор AMD FX  X8 8120 | Socket  AM3+ | BOX;+;руб.;5245,42;5196,58;5072,85;4997,96;36
95649;Процессор AMD FX  X8 8150 | Socket  AM3+;+;руб.;6004,06;5948,71;5808,7;5720,79;12
92487;Процессор AMD FX  X8 8150 | Socket  AM3+ | BOX;+;руб.;6661,78;6599,91;6440,37;6345,94;36
Процессоры AMD Socket  FM1;;;;;;;;
90261;Процессор AMD A4  X2 3300 | GPU HD6410D | Socket  FM1;+;руб.;1328,45;1315,42;1286,12;1266,58;12
91320;Процессор AMD A4  X2 3300 | GPU HD6410D | Socket  FM1 | BOX;+;руб.;1657,3;1641,02;1601,95;1579,16;36
90717;Процессор AMD A4  X2 3400 | GPU HD6410D | Socket  FM1;+;руб.;1364,26;1351,24;1318,68;1299,14;12
90430;Процессор AMD A4  X2 3400 | GPU HD6410D | Socket  FM1 | BOX;+;руб.;1725,68;1709,4;1670,33;1644,28;36
90265;Процессор AMD A6  X3 3500 | GPU HD6530D | Socket  FM1;+;руб.;2139,19;2119,66;2070,82;2038,26;12
90264;Процессор AMD A6  X3 3500 | GPU HD6530D | Socket  FM1 | BOX;+;руб.;2363,86;2341,06;2285,71;2253,15;36
89444;Процессор AMD A6  X4 3650 | GPU HD6530D | Socket  FM1;+;руб.;2484,33;2461,54;2402,93;2367,11;12
89618;Процессор AMD A6  X4 3650 | GPU HD6530D | Socket  FM1 | BOX;+;руб.;2761,09;2735,04;2669,92;2630,85;36
94264;Процессор AMD A6  X4 3670K | GPU HD6530D | Socket  FM1;+;руб.;2503,86;2477,82;2419,21;2383,39;12
94714;Процессор AMD A6  X4 3670K | GPU HD6530D | Socket  FM1 | BOX;+;руб.;2725,27;2702,48;2637,36;2598,29;36
89445;Процессор AMD A8  X4 3850 | GPU HD6550D | Socket  FM1;+;руб.;2949,94;2923,89;2852,26;2813,18;12
89061;Процессор AMD A8  X4 3850 | GPU HD6550D | Socket  FM1 | BOX;+;руб.;3194,14;3161,58;3086,69;3041,1;36
94416;Процессор AMD A8  X4 3870K | GPU HD6550D | Socket  FM1 | AD3870WNZ43GX;+;руб.;3278,79;3249,49;3171,34;3125,76;12
94715;Процессор AMD A8  X4 3870K | GPU HD6550D | Socket  FM1 | BOX;+;руб.;3555,55;3522,99;3438,34;3386,24;36
90266;Процессор AMD Athlon™ II X4 631 | БЕЗ GPU | Socket  FM1;+;руб.;1862,43;1846,15;1803,82;1774,52;12
90718;Процессор AMD Athlon™ II X4 631 | БЕЗ GPU | Socket  FM1 | BOX;+;руб.;2243,38;2223,85;2168,5;2139,19;36
95571;Процессор AMD Athlon™ II X4 641 | БЕЗ GPU | Socket  FM1;+;руб.;1950,34;1930,81;1885,22;1859,18;12
95814;Процессор AMD Athlon™ II X4 641 | БЕЗ GPU | Socket  FM1 | BOX;+;руб.;2158,73;2135,94;2087,1;2054,54;36
99891;Процессор AMD Athlon™ II X4 651K | БЕЗ GPU | Socket  FM1 | BOX;+;руб.;2640,62;2614,57;2552,7;2516,89;36
93594;Процессор AMD Athlon™ II X4 651 | БЕЗ GPU | Socket  FM1;+;руб.;2536,42;2513,63;2451,77;2415,95;12
Процессоры AMD Socket  FM2;;;;;;;;
101690;Процессор AMD A10  X4  5700 | GPU HD7660D | Socket  FM2;+;руб.;4004,88;3965,81;3871,38;3816,03;12
101689;Процессор AMD A10  X4  5800K | GPU HD7660D | Socket  FM2;+;руб.;4004,88;3965,81;3871,38;3816,03;12
102093;Процессор AMD A10  X4  5800K | GPU HD7660D | Socket  FM2 | BOX;+;руб.;4522,58;4480,26;4372,81;4307,69;36
101694;Процессор AMD  A4  X2  5300 | GPU HD7480D | Socket  FM2;+;руб.;1761,5;1745,22;1702,89;1676,84;12
102090;Процессор AMD  A4  X2  5300 | GPU HD7480D | Socket  FM2 | BOX;+;руб.;2207,57;2188,03;2135,94;2103,38;36
101693;Процессор AMD  A6  X2  5400K | GPU HD7540D | Socket  FM2;+;руб.;2207,57;2188,03;2135,94;2103,38;12
102091;Процессор AMD  A6  X2  5400K | GPU HD7540D | Socket  FM2 | BOX;+;руб.;2588,52;2565,73;2503,86;2468,05;36
101692;Процессор AMD  A8  X4  5500 | GPU HD7560D | Socket  FM2;+;руб.;3415,54;3386,24;3304,84;3256;12
101691;Процессор AMD  A8  X4  5600K | GPU HD7560D | Socket  FM2;+;руб.;3415,54;3386,24;3304,84;3256;12
102092;Процессор AMD  A8  X4  5600K | GPU HD7560D | Socket  FM2 | BOX;+;руб.;3832,31;3796,5;3705,33;3649,98;36
Материнские Платы;;;;;;;;
Материнские платы для AMD Socket AM2+/AM3;;;;;;;;
99827;Материнская плата Asrock 939A785GMH Socket 939, AMD 785G, 4*DDR, SVGA+PCI-E, ATA, SATAII, FDD, 7.1ch, HDMI, GLAN, mATX;+;руб.;2761,09;2735,04;2682,94;2643,87;12
99826;Материнская плата Asrock K8A780LM Socket 754, AMD RS780L, 2*DDR, SVGA+PCI-E, ATA, SATAII, FDD, 6ch, LPT, GLAN, mATX;-;руб.;2035;2018,72;1979,65;1950,34;12
101233;Материнская плата Biostar A780L3B Socket AM3, AMD760G, 2*DDR3, SVGA+PCI-E, SATA+RAID, ALC662 6ch, LAN, mATX;+;руб.;1276,35;1266,58;1240,54;1224,26;12
101816;Материнская плата Biostar A780L3G Socket AM3, AMD760G, 2*DDR3, SVGA+PCI-E, ATA, SATA+RAID, ALC662 6ch, DVI, GLAN, mATX;+;руб.;1553,11;1540,09;1510,78;1487,99;12
85754;Материнская плата Biostar A780L3L Socket AM3, AMD760G, 2*DDR3, SVGA+PCI-E, ATA, SATA+RAID, ALC662 6ch, LAN, mATX;-;руб.;1517,3;1504,27;1474,97;1455,43;12
91924;Материнская плата ECS A780LM-M2 Socket AM3, AMD 760G, 2*DDR3, SVGA+PCI-E, SATAII+RAID, 6ch, GLAN, mATX;-;руб.;1260,07;1247,05;1224,26;1204,72;12
79694;Материнская плата Foxconn A74ML-K V3.0  Socket AM3, AMD 740G, 2*DDR3, SVGA+PCI-E, ATA, SATA+RAID, HDA 6ch, GLAN, mATX;-;руб.;1553,11;1540,09;1510,78;1487,99;12
88869;Материнская плата Foxconn M61PML-K Socket AM3, nVIDIA MCP61P, 2*DDR3, SVGA+PCI-E, ATA, SATAII+RAID, 6ch, COM, GLAN, mATX;+;руб.;1484,74;1471,71;1442,41;1419,62;24
94491;Материнская плата GigaByte GA-780T-D3L Socket AM3+, AMD 780, 2*DDR3, PCI-E, ATA, SATA+RAID, 8ch,  GLAN, ATX;+;руб.;1761,5;1745,22;1709,4;1686,61;24
77814;Материнская плата GigaByte GA-880GA-UD3H Socket AM3, AMD 880G, 4*DDR3, SVGA + PCI-E, ATA, SATA + RAID, eSATA, FDD, 8ch, GLAN, 3*1394, ATX;+;руб.;3487,18;3454,62;3386,24;3337,4;24
93972;Материнская плата GigaByte GA-880GM-D2H REV 4.0 Socket AM3, AMD 880G, 2*DDR3, SVGA + PCI-E, SATA+RAID, ALC888B 8ch, GLAN, mATX;-;руб.;1898,25;1881,97;1846,15;1816,85;24
80925;Материнская плата GigaByte GA-M52LT-D3P Socket AM3, nForce 520LE, PCI-E, 4*DDR3, ATA, SATA+RAID, FDD, ALC892 8ch, GLAN, ATX;+;руб.;1881,97;1862,43;1826,62;1800,57;24
74800;Материнская плата GigaByte GA-MA78LMT-S2 Socket AM3, AMD 760G, 2*DDR3, SVGA+PCI-E, ATA, SATA+RAID, FDD, ALC888B 8ch, GLAN, mATX;-;руб.;1709,4;1693,12;1660,56;1634,51;24
75996;Материнская плата MSI 760GM-E51 (FX) Socket AM3, AMD 760G, 4*DDR3, SVGA+PCI-E, ATA, SATA+RAID, ALC889 8ch, GLAN, mATX;+;руб.;2018,72;1999,18;1963,37;1934,06;24
94009;Материнская плата MSI 760GM-P21 (FX) Socket AM3+, AMD 760G, 2*DDR3, PCI-E, SATA+RAID, ALC887 8ch, LAN, mATX;+;руб.;1396,82;1383,8;1357,75;1338,22;24
92213;Материнская плата MSI 760GM-P23 (FX) Socket AM3+, AMD 760G, 2*DDR3, PCI-E,SATA+RAID, 6ch, DVI, GLAN, mATX;+;руб.;1432,64;1419,62;1390,31;1370,78;24
97750;Материнская плата MSI 760GM-P34 Socket AM3+, AMD 760G, 2*DDR3, PCI-E,SATA+RAID, ALC887 6ch, GLAN, D-SUB + DVI-D (Integrated In Processor), mATX;+;руб.;1569,39;1556,37;1527,06;1504,27;24
100630;Материнская плата MSI 870-C45 (FX) V2 Socket AM3, AMD 770, 2*DDR3, PCI-E, SATA, ALC887 8ch, GLAN, ATX;+;руб.;1784,29;1768,01;1735,45;1709,4;24
92766;Материнская плата MSI 880GMS-E35 (FX) Socket AM3, AMD 880G, 2*DDR3, PCI-E, SATA 6Gb/s + RAID, ALC887 8ch, GLAN, D-SUB + DVI-D + HDMI (Integrated In Processor),  mATX;+;руб.;1966,62;1950,34;1911,27;1885,22;24
Материнские платы для AMD Socket AM3+;;;;;;;;
89012;Материнская плата ASUS CROSSHAIR V FORMULA Socket AM3+, AMD 990FX, 4*DDR3, 4*PCI-E, SATA 6.0 Gb/s + RAID, eSATA,  SupremeFX X-Fi 2 8ch, GLAN, 2*USB3.0, ATX;-;руб.;7938,13;7863,24;7713,46;7602,76;24
90478;Материнская плата ASUS CROSSHAIR V FORMULA/THUNDERBOLT Socket AM3+, AMD 990FX, 4*DDR3, 4*PCI-E, SATA 6Gb/s + RAID, eSATA, SupremeFX X-Fi 2 8ch, GLAN, USB3.0, ATX;+;руб.;10354,08;10256,4;10061,04;9914,52;24
102130;Материнская плата ASUS CROSSHAIR V FORMULA-Z Socket AM3+, AMD 990FX, 4*DDR3, 4*PCI-E, SATA 6.0 Gb/s + RAID, eSATA,  SupremeFX X-Fi 2 8ch, GLAN, USB3.0, ATX;-;руб.;8800,97;8719,57;8553,51;8426,53;24
88203;Материнская плата ASUS M5A78L LE Socket AM3+, 760G, 4*DDR3, PCI-E, ATA, SATA+RAID, ALC887 8ch, GLAN, ATX;+;руб.;2002,44;1982,9;1943,83;1917,78;24
89194;Материнская плата ASUS M5A78L-M LE Socket AM3+, 760G, 2*DDR3, SVGA+PCI-E, SATA+RAID, ALC887 8ch, GLAN, mATX;+;руб.;1823,36;1803,82;1771,26;1745,22;24
97684;Материнская плата ASUS M5A78L-M LX3 Socket AM3+, 760G, 2*DDR3, SVGA+PCI-E, SATA+RAID, ALC887 8ch, GLAN, mATX;+;руб.;1484,74;1471,71;1442,41;1419,62;24
91912;Материнская плата ASUS M5A78L-M LX/C/SI Socket AM3+, 760G, 2*DDR3, SVGA+PCI-E, SATA+RAID, ALC887 8ch, GLAN, mATX (OEM);+;руб.;1491,25;1478,22;1448,92;1426,13;24
88204;Материнская плата ASUS M5A78L-M LX Socket AM3+, 760G, 2*DDR3, SVGA+PCI-E, SATA+RAID, ALC887 8ch, GLAN, mATX;-;руб.;1501,02;1487,99;1458,69;1439,15;24
94429;Материнская плата ASUS M5A78L-M LX V2 Socket AM3+, 760G, 2*DDR3, SVGA+PCI-E, SATA+RAID, ALC887 8ch, GLAN, mATX;+;руб.;1484,74;1471,71;1442,41;1419,62;24
88975;Материнская плата ASUS M5A78L-M/USB3 Socket AM3+, 760G, 4*DDR3, SVGA+PCI-E, SATA + RAID, VIA VT1708S 8ch, GLAN, USB3.0, mATX;+;руб.;2295,48;2272,69;2230,36;2197,8;24
88202;Материнская плата ASUS M5A78L Socket AM3+, 760G, 4*DDR3, PCI-E, ATA, SATA+RAID, ALC887 8ch, GLAN, ATX;+;руб.;2341,06;2318,27;2272,69;2240,13;24
88974;Материнская плата ASUS M5A78L/USB3 Socket AM3+, 760G, 4*DDR3, PCI-E, ATA, SATA+RAID, ALC887 8ch, GLAN, USB3.0, ATX;+;руб.;2520,14;2497,35;2448,51;2412,7;24
88205;Материнская плата ASUS M5A87 Socket AM3+, AMD 870, 4*DDR3, PCI-E, ATA, SATA 6Gb/s+RAID, ALC887 8ch, GLAN, USB3.0, ATX;-;руб.;2738,3;2712,25;2660,15;2621,08;24
88976;Материнская плата ASUS M5A88-M EVO Socket AM3+, AMD 880G, 4*DDR3, SVGA+PCI-E, SATA 6Gb/s + RAID, eSATA, ALC 892 8ch, 2*USB3.0, GLAN, mATX;+;руб.;3711,84;3676,02;3604,39;3552,3;24
88167;Материнская плата ASUS M5A88-V EVO Socket AM3+, AMD 880G, 4*DDR3, SVGA + 2*PCI-E, ATA, SATA 6Gb/s + RAID, eSATA, ALC 892 8ch, 2*1394, 2USB3.0, GLAN, ATX;+;руб.;3933,25;3897,43;3822,54;3767,19;24
88830;Материнская плата ASUS M5A97 PRO Socket AM3+, AMD 970, 4*DDR3, 2*PCI-E, SATA 6Gb/s+RAID, eSATA, ALC892 8ch, GLAN, USB3.0, ATX;+;руб.;3070,41;3044,36;2985,75;2940,17;24
100729;Материнская плата ASUS M5A97 R2.0 Socket AM3+, AMD 970, 4*DDR3, 2*PCI-E, SATA 6Gb/s+RAID, ALC887 8ch, GLAN, USB3.0, ATX;+;руб.;2692,71;2666,66;2614,57;2578,75;24
88831;Материнская плата ASUS M5A97 Socket AM3+, AMD 970, 4*DDR3, 2*PCI-E, SATA 6Gb/s+RAID, ALC887 8ch, GLAN, USB3.0, ATX;-;руб.;2744,81;2718,76;2666,66;2627,59;24
